/nobel_prizes/literature/laureates/1956/index.html,31,
/nobel_prizes/medicine/laureates/1957/index.html,31,
/nobel_prizes/peace/laureates/1903/index.html,31,
/nobel_prizes/peace/laureates/1913/index.html,31,
/nobel_prizes/literature/laureates/1916/index.html,30,
/nobel_prizes/peace/laureates/1939/index.html,30,
/nobel_prizes/peace/laureates/1953/index.html,30,
/nobel_prizes/literature/laureates/1951/index.html,29,
/nobel_prizes/medicine/laureates/1935/index.html,29,
/nobel_prizes/literature/laureates/1932/index.html,28,
/nobel_prizes/peace/laureates/1904/index.html,28,
/nobel_prizes/peace/laureates/1934/index.html,28,
/nobel_prizes/peace/laureates/1959/index.html,28,
/nobel_prizes/physics/laureates/1941/index.html,28,
/nobel_prizes/literature/laureates/1931/index.html,27,
/nobel_prizes/literature/laureates/1952/index.html,27,
/nobel_prizes/medicine/laureates/1939/index.html,27,
/nobel_prizes/peace/laureates/1907/index.html,27,
/nobel_prizes/peace/laureates/1927/index.html,27,
/nobel_prizes/peace/laureates/1936/index.html,27,
/nobel_prizes/chemistry/laureates/1928/index.html,26,
/nobel_prizes/chemistry/laureates/1976/index.html,26,
/nobel_prizes/literature/laureates/1906/index.html,26,
